"date";"DayOfTheWeek";"Text";"Iext";"Energy"
2018-01-31;4;3,93576388888889;31,0963541666667;488,602724459162
2018-02-01;5;1,98836805555556;76,8498263888889;475,173284527844
2018-02-02;6;1,03229166666667;2,08333333333333;509,5285388411
2018-02-03;7;0,619965277777778;0,958333333333333;517,984072060711
2018-02-04;1;1,04236111111111;3,79166666666667;0
2018-02-05;2;1,40763888888889;1,45833333333333;594,600936981174
2018-02-06;3;1,31927083333333;7,75;580,32432051828
2018-02-07;4;-1,26753472222222;5,79166666666667;575,546889087983
2018-02-08;5;-4,27517361111111;5,70833333333333;643,257317642683
2018-02-09;6;-3,26284722222222;1,41666666666667;630,817119891602
2018-02-10;7;-0,990625;103,107638888889;597,107357577329
2018-02-11;1;-0,397569444444444;1;0
2018-02-12;2;0,196180555555556;22,859375;608,509078003069
2018-02-13;3;-1,78038194444444;37,3203125;618,962104886598
2018-02-14;4;-1,92621527777778;107,09837962963;609,143279793132
2018-02-15;5;-4,17152777777778;106,071469907407;605,94218968907
2018-02-16;6;-3,78090277777778;97,6727430555556;618,394201788852
2018-02-17;7;-1,47708333333333;2,66666666666667;616,144146368877
2018-02-18;1;-0,634895833333333;71,380787037037;0
2018-02-19;2;3,13211805555556;31,6614583333333;531,9087606883
2018-02-20;3;3,64965277777778;182,097222222222;510,878006381272
2018-02-21;4;5,4046875;34,4088541666667;375,128042029658
2018-02-22;5;3,61510416666667;1,20833333333333;427,798608653995
2018-02-23;6;6,45625;141,861400462963;359,809872964482
2018-02-24;7;7,30138888888889;66,8133680555556;291,728291553229
2018-02-25;1;5,32152777777778;82,4765625;0
2018-02-26;2;6,6625;84,2254050925926;389,237978123476
2018-02-27;3;8,90399305555555;119,26880787037;277,55822859961
2018-02-28;4;8,31197916666667;79,7254050925926;254,432099796926
2018-03-01;5;8,26684027777778;38,4652777777778;241,287427887294
2018-03-02;6;7,22951388888889;67,53125;235,45438826038
2018-03-03;7;5,35850694444444;10,2083333333333;312,932399973442
2018-03-04;1;5,81493055555556;6,91666666666667;0
2018-03-05;2;6,21319444444444;4,29166666666667;398,455464179137
2018-03-06;3;8,00711805555556;33,6909722222222;271,432182485349
2018-03-07;4;8,24930555555556;47,8263888888889;242,612315912492
2018-03-08;5;7,30920138888889;43,3758680555556;248,977937098836
2018-03-09;6;8,02135416666667;29,7861689814815;248,340512870355
2018-03-10;7;9,30190972222222;44,2618634259259;212,75568178221
2018-03-11;1;8,45920138888889;24,5413773148148;0
2018-03-12;2;7,54079861111111;93,9560185185185;260,520793123521
2018-03-13;3;5,91458333333333;93,1429398148148;281,312473737617
2018-03-14;4;4,57378472222222;76,8715277777778;330,218068936116
2018-03-15;5;4,54305555555556;89,5277777777778;325,459593019663
2018-03-16;6;6,55711805555556;81,3576388888889;263,310658746756
2018-03-17;7;6,0328125;76,8515625;289,585189651134
2018-03-18;1;7,63854166666667;68,2300347222222;0
2018-03-19;2;7,90295138888889;22,9166666666667;297,772464199825
2018-03-20;3;6,090625;11,0416666666667;308,016893734658
2018-03-21;4;5,29114583333333;81,9019097222222;300,683625922628
2018-03-22;5;6,47395833333333;65,0454282407407;288,078474793549
2018-03-23;6;7,88003472222222;36,5416666666667;232,769367612212
2018-03-24;7;9,43420138888889;49,2369791666667;208,682885439423
2018-03-25;1;7,98913043478261;103,667572463768;0
2018-03-26;2;4,51319444444444;117,145833333333;361,693985276083
2018-03-27;3;5,12309027777778;86,6657986111111;329,44942027132
2018-03-28;4;9,12326388888889;124,601851851852;222,091372032886
2018-03-29;5;10,0517361111111;155,157696759259;126,91511796855
2018-03-30;6;6,125;119,976273148148;259,759648086831
2018-03-31;7;6,93611111111111;86,0364583333333;234,935584243617
